Method Name;CND;CDISP;CINT;FDP;HD;HEF;HER;HL;HVC;HVL;LOC;LAA;LND;MMI;MND;CC;NOAV;NOL;NOPM
com.naman14.timber.dataloaders.SortedCursor.buildCursorPositionMapping(long[], String, List<? extends Object>);3;0.3333;12;1;38.0;16802.4611;0.2187;82;42;442.17;38;0.8;1;46.7536;4;7;12;2;3
com.naman14.timber.dataloaders.SortedCursor.close();0;1.0;2;0;2.5;38.7744;0.0038;6;6;15.5098;5;1.0;0;76.5177;0;1;1;0;0
com.naman14.timber.dataloaders.SortedCursor.getColumnNames();0;1.0;1;0;1.5;12.0;0.0017;4;4;8.0;4;1.0;0;80.5432;0;1;1;0;0
com.naman14.timber.dataloaders.SortedCursor.getCount();0;1.0;1;0;2.0;23.2193;0.0027;5;5;11.6096;4;1.0;0;79.5748;0;1;1;0;0
com.naman14.timber.dataloaders.SortedCursor.getDouble(int);0;1.0;1;0;2.5;49.1287;0.0045;7;7;19.6515;4;1.0;0;77.9128;0;1;2;0;1
com.naman14.timber.dataloaders.SortedCursor.getExtraData();0;0.6667;3;0;5.8333;232.535;0.0126;12;10;39.8631;7;1.0;0;70.3312;0;2;2;0;0
com.naman14.timber.dataloaders.SortedCursor.getExtraIds();0;1.0;1;0;1.5;12.0;0.0017;4;4;8.0;6;1.0;0;76.702;0;1;1;0;0
com.naman14.timber.dataloaders.SortedCursor.getFloat(int);0;1.0;1;0;2.5;49.1287;0.0045;7;7;19.6515;4;1.0;0;77.9128;0;1;2;0;1
com.naman14.timber.dataloaders.SortedCursor.getInt(int);0;1.0;1;0;2.0;36.1895;0.0036;7;6;18.0947;4;1.0;0;78.0773;0;1;2;0;1
com.naman14.timber.dataloaders.SortedCursor.getLong(int);0;1.0;1;0;2.5;49.1287;0.0045;7;7;19.6515;4;1.0;0;77.9128;0;1;2;0;1
com.naman14.timber.dataloaders.SortedCursor.getMissingIds();0;0.0;0;0;1.0;4.7549;0.0009;3;3;4.7549;6;1.0;0;78.8098;0;1;1;0;0
com.naman14.timber.dataloaders.SortedCursor.getShort(int);0;1.0;1;0;2.5;49.1287;0.0045;7;7;19.6515;4;1.0;0;77.9128;0;1;2;0;1
com.naman14.timber.dataloaders.SortedCursor.getString(int);0;1.0;1;0;2.0;31.0196;0.0033;6;6;15.5098;4;1.0;0;78.6317;0;1;2;0;1
com.naman14.timber.dataloaders.SortedCursor.isNull(int);0;1.0;1;0;2.5;49.1287;0.0045;7;7;19.6515;4;1.0;0;77.9128;0;1;2;0;1
com.naman14.timber.dataloaders.SortedCursor.onMove(int, int);1;0.6667;2;0;7.3333;629.4693;0.0245;21;17;85.8367;8;1.0;0;66.6424;1;3;3;0;2
com.naman14.timber.dataloaders.TopTracksLoader.TopTracksLoader(Context, QueryType);0;0.0;0;0;1.0;15.5098;0.0021;6;6;15.5098;4;1.0;0;78.6317;0;1;4;0;2
com.naman14.timber.dataloaders.TopTracksLoader.getCursor();3;0.5;6;2;27.4444;7256.4352;0.1249;55;28;264.4045;21;0.4;1;53.9055;4;9;7;1;0
com.naman14.timber.dataloaders.TopTracksLoader.makeRecentTracksCursor(Context);1;0.4;4;1;17.875;1826.585;0.0498;25;17;102.1866;12;0.0;0;62.3013;2;2;3;0;1
com.naman14.timber.dataloaders.TopTracksLoader.makeSortedCursor(Context, Cursor, int);2;0.4;10;1;33.25;12579.4578;0.1803;75;33;378.3296;24;0.0;1;51.628;2;5;8;1;3
com.naman14.timber.dataloaders.TopTracksLoader.makeTopTracksCursor(Context);1;0.4;4;1;14.3;1490.7482;0.0435;25;18;104.2481;12;0.5;0;62.2423;2;2;4;0;1
com.naman14.timber.dataloaders.TopTracksLoader.QueryType.valueOf(String);0;0.0;0;0;0.0;NaN;NaN;0;0;NaN;0;0.0;0;0.0;-1;1;0;0;1
com.naman14.timber.dataloaders.TopTracksLoader.QueryType.values();0;0.0;0;0;0.0;NaN;NaN;0;0;NaN;0;0.0;0;0.0;-1;1;0;0;0
com.naman14.timber.dialogs.AddPlaylistDialog.newInstance(Song);0;0.0;0;1;3.6;161.9014;0.0099;13;11;44.9726;5;0.0;0;73.2452;0;1;3;0;1
com.naman14.timber.dialogs.AddPlaylistDialog.newInstance(long[]);0;1.0;2;0;5.25;254.2682;0.0134;14;11;48.432;7;0.0;0;69.793;0;1;3;0;1
com.naman14.timber.dialogs.AddPlaylistDialog.onCreateDialog(Bundle);1;0.8182;11;1;28.0333;10560.1786;0.1604;69;44;376.7008;22;0.0;1;52.5372;3;3;5;1;N/A
com.naman14.timber.dialogs.CreatePlaylistDialog.newInstance();0;0.0;0;0;2.0;23.2193;0.0027;5;5;11.6096;3;0.0;0;82.3002;0;1;0;0;0
com.naman14.timber.dialogs.CreatePlaylistDialog.newInstance(Song);1;0.0;0;1;8.25;741.3325;0.0273;23;15;89.8585;10;0.0;0;64.4432;1;2;3;0;1
com.naman14.timber.dialogs.CreatePlaylistDialog.newInstance(long[]);0;1.0;2;0;5.25;254.2682;0.0134;14;11;48.432;7;0.0;0;69.793;0;1;3;0;1
com.naman14.timber.dialogs.CreatePlaylistDialog.onCreateDialog(Bundle);2;0.5833;12;2;16.4062;5361.7376;0.1021;61;41;326.8107;22;0.0;0;52.9024;4;5;5;0;N/A
com.naman14.timber.dialogs.LastFmLoginDialog.onCreateDialog(Bundle);1;0.5556;9;2;22.0;9182.3784;0.1462;76;45;417.3808;33;0.0;0;48.3425;5;4;3;0;N/A
com.naman14.timber.dialogs.StorageSelectDialog.StorageSelectDialog(Context);0;0.5;6;2;15.6071;3621.5147;0.0786;46;33;232.0421;19;0.3333;1;55.4489;2;2;3;1;N/A
com.naman14.timber.dialogs.StorageSelectDialog.getAvailableStorages(Context);0;0.5;2;0;4.0;179.8904;0.0106;13;11;44.9726;9;0.0;0;67.6767;2;1;1;0;N/A
com.naman14.timber.dialogs.StorageSelectDialog.onClick(DialogInterface, int);0;1.0;1;0;2.0;48.0;0.0044;8;8;24.0;5;1.0;0;75.0884;0;1;4;0;2
com.naman14.timber.dialogs.StorageSelectDialog.setDirSelectListener(OnDirSelectListener);0;0.0;0;0;1.5;20.8974;0.0025;6;5;13.9316;4;1.0;0;79.0668;0;1;2;0;1
com.naman14.timber.dialogs.StorageSelectDialog.show();0;1.0;1;0;1.5;12.0;0.0017;4;4;8.0;3;1.0;0;83.2686;0;1;1;0;0
com.naman14.timber.dialogs.StorageSelectDialog.OnDirSelectListener.onDirSelected(File);0;0.0;0;0;0.0;0.0;0.0;1;1;0.0;0;0.0;0;0.0;N/A;1;N/A;0;1
com.naman14.timber.fragments.AlbumDetailFragment.newInstance(long, boolean, String);1;0.5;4;1;8.9375;949.1463;0.0322;25;19;106.1982;10;0.0;0;63.9116;0;2;6;0;3
com.naman14.timber.fragments.AlbumDetailFragment.onActivityCreated(Bundle);0;0.5;2;0;3.0;72.0;0.0058;8;8;24.0;5;0.0;0;75.0884;0;1;1;0;1
com.naman14.timber.fragments.AlbumDetailFragment.onCreate(Bundle);1;0.6;5;1;6.4286;525.5309;0.0217;20;17;81.7493;10;0.8;0;64.7296;1;2;6;0;1
com.naman14.timber.fragments.AlbumDetailFragment.onCreateOptionsMenu(Menu, MenuInflater);1;0.75;4;1;7.2;493.4332;0.0208;18;14;68.5324;7;0.0;0;68.6406;0;2;3;0;2
com.naman14.timber.fragments.AlbumDetailFragment.onCreateView(LayoutInflater, ViewGroup, Bundle);1;1.0;7;1;18.0;9806.2602;0.1527;93;58;544.7922;38;0.6667;0;46.2907;4;2;5;0;N/A
com.naman14.timber.fragments.AlbumDetailFragment.onOptionsItemSelected(MenuItem);0;0.8182;10;4;13.4583;5550.1645;0.1045;76;43;412.3961;35;0.25;0;47.7127;1;9;21;0;1
com.naman14.timber.fragments.AlbumDetailFragment.onResume();1;0.7143;7;1;9.625;1201.8168;0.0377;28;22;124.8641;11;0.8;0;62.4772;1;3;6;0;0
com.naman14.timber.fragments.AlbumDetailFragment.reloadAdapter();0;1.0;2;0;6.875;483.4777;0.0205;18;15;70.324;14;1.0;0;62.079;2;1;1;0;N/A
com.naman14.timber.fragments.AlbumDetailFragment.setAlbumDetails();0;1.0;4;2;5.8462;718.9886;0.0268;28;21;122.9849;6;0.375;0;68.3235;0;2;10;0;0
com.naman14.timber.fragments.AlbumDetailFragment.setAlbumart();3;1.0;1;0;42.0;31550.5859;0.3328;136;46;751.2044;66;0.0;0;39.8777;8;9;0;0;N/A
com.naman14.timber.fragments.AlbumDetailFragment.setUpAlbumSongs();0;0.75;4;1;5.6;361.3642;0.0169;18;12;64.5293;6;0.75;0;70.3785;0;1;5;0;0
com.naman14.timber.fragments.AlbumDetailFragment.setUpEverything();0;0.0;0;0;0.0;0.0;0.0;5;5;11.6096;5;0.0;0;77.4608;0;1;0;0;0
com.naman14.timber.fragments.AlbumDetailFragment.setupToolbar();0;0.8;5;1;4.0;228.4413;0.0125;15;14;57.1103;6;0.75;0;70.7308;0;1;5;0;0
com.naman14.timber.fragments.AlbumDetailFragment.EnterTransitionListener.onTransitionEnd(Transition);0;1.0;1;1;1.5;17.4145;0.0022;5;5;11.6096;4;0.0;0;79.5748;0;1;1;0;1
com.naman14.timber.fragments.AlbumDetailFragment.EnterTransitionListener.onTransitionStart(Transition);0;1.0;1;1;1.5;23.2647;0.0027;6;6;15.5098;3;0.0;0;81.3571;0;1;1;0;1
com.naman14.timber.fragments.AlbumFragment.onActivityCreated(Bundle);0;0.5;2;0;3.0;72.0;0.0058;8;8;24.0;5;0.0;0;75.0884;0;1;1;0;1
com.naman14.timber.fragments.AlbumFragment.onCreate(Bundle);0;0.5;4;0;5.3333;221.4036;0.0122;12;11;41.5132;6;1.0;0;71.7327;0;1;3;0;1
com.naman14.timber.fragments.AlbumFragment.onCreateOptionsMenu(Menu, MenuInflater);0;1.0;2;1;5.0;221.8948;0.0122;14;9;44.379;6;0.0;0;71.518;0;1;4;0;2
com.naman14.timber.fragments.AlbumFragment.onCreateView(LayoutInflater, ViewGroup, Bundle);1;0.8333;5;2;7.1923;1022.2703;0.0338;31;24;142.1338;12;0.3333;0;61.2952;0;2;9;0;3
com.naman14.timber.fragments.AlbumFragment.onOptionsItemSelected(MenuItem);0;0.5;4;2;11.3684;3998.8187;0.084;71;31;351.7479;36;0.1429;0;47.9489;1;8;15;0;1
com.naman14.timber.fragments.AlbumFragment.reloadAdapter();0;1.0;2;0;7.3333;474.6502;0.0203;17;14;64.725;14;1.0;0;62.3515;2;1;1;0;N/A
com.naman14.timber.fragments.AlbumFragment.setItemDecoration();1;1.0;4;2;6.6667;533.3333;0.0219;20;16;80.0;9;0.6;0;65.7655;1;2;6;0;0
com.naman14.timber.fragments.AlbumFragment.setLayoutManager();1;1.0;4;1;7.3125;747.2393;0.0274;25;17;102.1866;11;0.6667;0;63.1256;1;2;6;0;0
com.naman14.timber.fragments.AlbumFragment.updateLayoutManager(int);0;0.8571;6;0;8.25;580.1733;0.0232;18;15;70.324;7;1.0;0;68.6457;0;1;4;0;1
com.naman14.timber.fragments.AlbumFragment.SpacesItemDecoration.SpacesItemDecoration(int);0;0.0;0;0;1.5;17.4145;0.0022;5;5;11.6096;3;1.0;0;82.3002;0;1;2;0;1
com.naman14.timber.fragments.AlbumFragment.SpacesItemDecoration.getItemOffsets(Rect, View, RecyclerView, State);0;0.0;0;1;2.0;84.0;0.0064;14;8;42.0;8;0.2;0;68.934;0;1;6;0;4
com.naman14.timber.fragments.AlbumFragment.loadAlbums.doInBackground(String[]);1;1.0;2;1;3.5;139.521;0.009;12;10;39.8631;6;0.0;0;71.7916;0;2;1;0;1
com.naman14.timber.fragments.AlbumFragment.loadAlbums.onPostExecute(String);1;1.0;3;1;3.5;116.2675;0.0079;10;10;33.2193;8;0.0;0;69.5741;1;2;2;0;1
com.naman14.timber.fragments.AlbumFragment.loadAlbums.onPreExecute();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;0
com.naman14.timber.fragments.ArtistBioFragment.newInstance(long);0;1.0;2;1;5.25;254.2682;0.0134;14;11;48.432;7;0.0;0;69.793;0;1;4;0;1
com.naman14.timber.fragments.ArtistBioFragment.onCreate(Bundle);1;0.6667;3;1;4.0;186.4181;0.0109;13;12;46.6045;7;0.5;0;69.8292;1;2;3;0;1
com.naman14.timber.fragments.ArtistBioFragment.onCreateView(LayoutInflater, ViewGroup, Bundle);0;1.0;2;0;8.0769;1630.8027;0.0462;42;28;201.9089;27;0.0;0;52.6493;2;1;4;0;N/A
com.naman14.timber.fragments.ArtistDetailFragment.newInstance(long, boolean, String);1;0.5;4;1;8.9375;949.1463;0.0322;25;19;106.1982;10;0.0;0;63.9116;0;2;6;0;3
com.naman14.timber.fragments.ArtistDetailFragment.onActivityCreated(Bundle);0;0.5;2;0;3.0;72.0;0.0058;8;8;24.0;5;0.0;0;75.0884;0;1;1;0;1
com.naman14.timber.fragments.ArtistDetailFragment.onCreate(Bundle);1;0.6667;3;1;4.0;186.4181;0.0109;13;12;46.6045;7;0.5;0;69.8292;1;2;3;0;1
com.naman14.timber.fragments.ArtistDetailFragment.onCreateOptionsMenu(Menu, MenuInflater);1;0.75;4;1;7.2;493.4332;0.0208;18;14;68.5324;7;0.0;0;68.6406;0;2;3;0;2
com.naman14.timber.fragments.ArtistDetailFragment.onCreateView(LayoutInflater, ViewGroup, Bundle);1;0.5385;11;2;10.3529;2193.4213;0.0563;42;33;211.8646;16;0.4545;0;57.3655;1;2;14;0;3
com.naman14.timber.fragments.ArtistDetailFragment.onOptionsItemSelected(MenuItem);0;0.7778;9;2;10.9286;1453.1056;0.0428;29;24;132.9639;12;0.25;0;61.4627;1;3;5;0;1
com.naman14.timber.fragments.ArtistDetailFragment.onResume();1;0.8333;6;1;8.3571;902.9743;0.0311;25;20;108.0482;10;0.75;0;63.8002;1;3;5;0;0
com.naman14.timber.fragments.ArtistDetailFragment.setBlurredPlaceholder(LastfmArtist);1;1.0;3;0;6.5;618.0357;0.0242;22;20;95.0824;9;1.0;0;65.1884;2;3;2;0;N/A
com.naman14.timber.fragments.ArtistDetailFragment.setUpArtistDetails();4;1.0;1;0;33.5238;22082.4971;0.2624;115;53;658.7109;56;0.0;0;41.8701;10;7;0;0;N/A
com.naman14.timber.fragments.ArtistDetailFragment.setupToolbar();0;0.6;5;0;5.0;250.9474;0.0133;14;12;50.1895;6;1.0;0;71.1292;0;1;2;0;0
com.naman14.timber.fragments.ArtistDetailFragment.setBlurredAlbumArt.doInBackground(Bitmap[]);0;1.0;3;0;4.0833;211.5418;0.0118;14;13;51.8062;10;0.0;0;66.1364;1;2;3;0;1
com.naman14.timber.fragments.ArtistDetailFragment.setBlurredAlbumArt.onPostExecute(Drawable);1;1.0;1;1;4.375;181.6202;0.0107;12;11;41.5132;6;0.0;0;71.5849;1;3;3;0;1
com.naman14.timber.fragments.ArtistDetailFragment.setBlurredAlbumArt.onPreExecute();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;0
com.naman14.timber.fragments.ArtistFragment.onActivityCreated(Bundle);0;0.5;2;0;3.0;72.0;0.0058;8;8;24.0;5;0.0;0;75.0884;0;1;1;0;1
com.naman14.timber.fragments.ArtistFragment.onCreate(Bundle);0;0.5;4;0;5.3333;221.4036;0.0122;12;11;41.5132;6;1.0;0;71.7327;0;1;3;0;1
com.naman14.timber.fragments.ArtistFragment.onCreateOptionsMenu(Menu, MenuInflater);0;1.0;2;1;5.0;221.8948;0.0122;14;9;44.379;6;0.0;0;71.518;0;1;4;0;2
com.naman14.timber.fragments.ArtistFragment.onCreateView(LayoutInflater, ViewGroup, Bundle);1;0.8571;6;2;8.3077;1273.131;0.0392;33;25;153.2473;13;0.2;0;60.31;0;2;9;0;3
com.naman14.timber.fragments.ArtistFragment.onOptionsItemSelected(MenuItem);0;0.5;4;2;11.2941;3456.5964;0.0762;63;29;306.0528;32;0.1667;0;49.4999;1;7;13;0;1
com.naman14.timber.fragments.ArtistFragment.reloadAdapter();0;1.0;2;0;7.3333;474.6502;0.0203;17;14;64.725;14;1.0;0;62.3515;2;1;1;0;N/A
com.naman14.timber.fragments.ArtistFragment.setItemDecoration();1;1.0;4;2;6.6667;533.3333;0.0219;20;16;80.0;9;0.6;0;65.7655;1;2;6;0;0
com.naman14.timber.fragments.ArtistFragment.setLayoutManager();1;1.0;2;0;4.9;281.0611;0.0143;16;12;57.3594;8;1.0;0;67.9121;1;2;3;0;0
com.naman14.timber.fragments.ArtistFragment.updateLayoutManager(int);0;0.8571;6;0;8.25;580.1733;0.0232;18;15;70.324;7;1.0;0;68.6457;0;1;4;0;1
com.naman14.timber.fragments.ArtistFragment.SpacesItemDecoration.SpacesItemDecoration(int);0;0.0;0;0;1.5;17.4145;0.0022;5;5;11.6096;3;1.0;0;82.3002;0;1;2;0;1
com.naman14.timber.fragments.ArtistFragment.SpacesItemDecoration.getItemOffsets(Rect, View, RecyclerView, State);0;0.0;0;1;2.0;84.0;0.0064;14;8;42.0;8;0.2;0;68.934;0;1;6;0;4
com.naman14.timber.fragments.ArtistFragment.loadArtists.doInBackground(String[]);1;1.0;2;1;3.5;139.521;0.009;12;10;39.8631;6;0.0;0;71.7916;0;2;1;0;1
com.naman14.timber.fragments.ArtistFragment.loadArtists.onPostExecute(String);1;1.0;4;1;7.0;426.6105;0.0189;17;12;60.9444;10;0.0;0;65.5876;1;3;2;0;1
com.naman14.timber.fragments.ArtistFragment.loadArtists.onPreExecute();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;0
com.naman14.timber.fragments.ArtistMusicFragment.newInstance(long);0;1.0;2;1;5.25;254.2682;0.0134;14;11;48.432;7;0.0;0;69.793;0;1;4;0;1
com.naman14.timber.fragments.ArtistMusicFragment.onCreate(Bundle);1;0.6667;3;1;4.0;186.4181;0.0109;13;12;46.6045;7;0.5;0;69.8292;1;2;3;0;1
com.naman14.timber.fragments.ArtistMusicFragment.onCreateView(LayoutInflater, ViewGroup, Bundle);0;0.6667;2;2;2.8571;133.1558;0.0087;13;12;46.6045;8;0.3333;0;68.6574;0;1;6;0;3
com.naman14.timber.fragments.ArtistMusicFragment.setUpSongs();0;0.6667;6;1;12.5;2084.9625;0.0544;40;18;166.797;11;0.75;0;61.7379;0;1;5;0;0
com.naman14.timber.fragments.FoldersFragment.onActivityCreated(Bundle);0;0.5;2;0;3.0;72.0;0.0058;8;8;24.0;5;0.0;0;75.0884;0;1;1;0;1
com.naman14.timber.fragments.FoldersFragment.onCreateOptionsMenu(Menu, MenuInflater);0;1.0;2;1;4.1667;125.0;0.0083;10;8;30.0;5;0.0;0;74.4099;0;1;3;0;2
com.naman14.timber.fragments.FoldersFragment.onCreateView(LayoutInflater, ViewGroup, Bundle);1;0.7;10;4;10.2632;2506.2449;0.0615;48;34;244.1982;18;0.3;0;55.8078;0;2;15;0;3
com.naman14.timber.fragments.FoldersFragment.onDirSelected(File);0;1.0;1;0;1.5;17.4145;0.0022;5;5;11.6096;4;1.0;0;79.5748;0;1;2;0;1
com.naman14.timber.fragments.FoldersFragment.onOptionsItemSelected(MenuItem);1;0.6;5;1;9.75;609.4749;0.024;16;15;62.5102;9;0.0;0;66.5406;1;2;2;0;1
com.naman14.timber.fragments.FoldersFragment.onViewCreated(View, Bundle);1;0.8571;7;0;11.25;1526.7022;0.0442;30;23;135.7069;14;1.0;0;59.934;1;3;4;0;2
com.naman14.timber.fragments.FoldersFragment.setItemDecoration();0;1.0;2;1;2.5;49.1287;0.0045;7;7;19.6515;3;0.5;0;80.6382;0;1;2;0;0
com.naman14.timber.fragments.FoldersFragment.updateTheme();1;1.0;4;0;5.25;328.1788;0.0159;16;15;62.5102;7;1.0;0;68.9215;1;2;3;0;0
com.naman14.timber.fragments.FoldersFragment.loadFolders.doInBackground(String[]);1;0.75;4;1;6.75;399.6475;0.0181;16;13;59.207;9;0.0;0;66.6914;1;2;2;0;1
com.naman14.timber.fragments.FoldersFragment.loadFolders.onPostExecute(String);1;1.0;6;2;7.1429;613.1194;0.0241;21;17;85.8367;12;0.0;0;62.8557;1;2;6;0;1
com.naman14.timber.fragments.FoldersFragment.loadFolders.onPreExecute();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;0
com.naman14.timber.fragments.MainFragment.onCreate(Bundle);0;0.6667;3;0;3.5;99.8526;0.0072;9;9;28.5293;5;1.0;0;74.6197;0;1;2;0;1
com.naman14.timber.fragments.MainFragment.onCreateView(LayoutInflater, ViewGroup, Bundle);1;0.7;9;3;11.25;2340.8578;0.0588;42;31;208.0762;18;0.1667;0;56.2932;1;2;12;0;3
com.naman14.timber.fragments.MainFragment.onPause();1;0.75;4;0;6.0;219.2473;0.0121;11;10;36.5412;7;1.0;0;70.5746;1;2;2;0;0
com.naman14.timber.fragments.MainFragment.onResume();0;0.8;5;0;8.0;304.3128;0.0151;12;9;38.0391;6;0.0;0;71.9638;0;1;1;0;0
com.naman14.timber.fragments.MainFragment.onStart();0;1.0;1;0;0.0;0.0;0.0;4;4;8.0;4;0.0;0;80.5432;0;1;0;0;0
com.naman14.timber.fragments.MainFragment.onViewCreated(View, Bundle);1;0.8571;7;0;7.4286;738.4323;0.0272;23;20;99.4043;10;1.0;0;64.1193;1;2;4;0;2
com.naman14.timber.fragments.MainFragment.setupViewPager(ViewPager);0;0.75;4;1;6.4;592.0704;0.0235;25;13;92.511;7;0.0;0;67.8146;0;1;5;0;1
com.naman14.timber.fragments.MainFragment.Adapter.Adapter(FragmentManager);0;1.0;1;0;1.5;12.0;0.0017;4;4;8.0;3;0.0;0;83.2686;0;1;1;0;1
com.naman14.timber.fragments.MainFragment.Adapter.addFragment(Fragment, String);0;1.0;1;0;1.5;33.6883;0.0035;8;7;22.4588;4;1.0;0;77.467;0;1;4;0;2
com.naman14.timber.fragments.MainFragment.Adapter.getCount();0;1.0;1;0;2.0;23.2193;0.0027;5;5;11.6096;4;1.0;0;79.5748;0;1;1;0;0
com.naman14.timber.fragments.MainFragment.Adapter.getItem(int);0;1.0;1;0;2.0;31.0196;0.0033;6;6;15.5098;4;1.0;0;78.6317;0;1;2;0;1
com.naman14.timber.fragments.MainFragment.Adapter.getPageTitle(int);0;1.0;1;0;2.0;31.0196;0.0033;6;6;15.5098;4;1.0;0;78.6317;0;1;2;0;1
com.naman14.timber.fragments.PlaylistFragment.initPager();0;0.6667;3;0;8.6667;1103.9358;0.0356;29;21;127.3772;17;1.0;0;58.4282;2;1;3;0;N/A
com.naman14.timber.fragments.PlaylistFragment.initRecyclerView();1;0.6;3;1;6.4286;551.8075;0.0224;21;17;85.8367;11;0.6667;0;63.6801;1;2;6;0;0
com.naman14.timber.fragments.PlaylistFragment.onActivityCreated(Bundle);0;0.5;2;0;3.0;72.0;0.0058;8;8;24.0;5;0.0;0;75.0884;0;1;1;0;1
com.naman14.timber.fragments.PlaylistFragment.onActivityResult(int, int, Intent);2;0.5;1;2;5.6;373.0043;0.0173;18;13;66.6079;9;0.0;0;66.296;2;3;5;0;3
com.naman14.timber.fragments.PlaylistFragment.onCreate(Bundle);0;0.4;5;1;6.4286;540.0;0.0221;21;16;84.0;8;0.6667;0;66.8262;0;1;7;0;1
com.naman14.timber.fragments.PlaylistFragment.onCreateOptionsMenu(Menu, MenuInflater);0;1.0;2;1;4.1667;125.0;0.0083;10;8;30.0;5;0.0;0;74.4099;0;1;3;0;2
com.naman14.timber.fragments.PlaylistFragment.onCreateView(LayoutInflater, ViewGroup, Bundle);1;0.5833;10;4;11.1842;2659.7904;0.064;46;36;237.8166;21;0.5;0;54.4359;1;2;17;0;3
com.naman14.timber.fragments.PlaylistFragment.onOptionsItemSelected(MenuItem);1;0.4615;9;2;23.8333;9386.1072;0.1483;74;40;393.8227;39;0.3333;0;46.8649;2;7;13;0;1
com.naman14.timber.fragments.PlaylistFragment.onPrepareOptionsMenu(Menu);1;1.0;3;1;6.4;426.2907;0.0189;18;13;66.6079;7;0.5;0;68.7314;1;2;3;0;1
com.naman14.timber.fragments.PlaylistFragment.onViewCreated(View, Bundle);1;0.8;5;0;6.6;501.6;0.021;19;16;76.0;9;0.0;0;65.9215;1;2;2;0;2
com.naman14.timber.fragments.PlaylistFragment.reloadPlaylists();1;0.6;3;0;5.625;291.4096;0.0147;14;13;51.8062;9;1.0;0;67.1345;1;2;4;0;0
com.naman14.timber.fragments.PlaylistFragment.setItemDecoration();1;1.0;4;2;6.6667;533.3333;0.0219;20;16;80.0;9;0.6;0;65.7655;1;2;6;0;0
com.naman14.timber.fragments.PlaylistFragment.setLayoutManager();1;1.0;2;0;4.9;281.0611;0.0143;16;12;57.3594;8;1.0;0;67.9121;1;2;3;0;0
com.naman14.timber.fragments.PlaylistFragment.updateLayoutManager(int);0;0.7143;6;0;7.7;585.2;0.0233;19;16;76.0;7;1.0;0;68.3956;0;1;5;0;1
com.naman14.timber.fragments.PlaylistFragment.updatePlaylists(long);3;0.8;5;1;17.6333;4904.5381;0.0962;53;38;278.1402;24;0.75;1;52.5624;6;5;7;1;N/A
com.naman14.timber.fragments.PlaylistFragment.SpacesItemDecoration.SpacesItemDecoration(int);0;0.0;0;0;1.5;17.4145;0.0022;5;5;11.6096;3;1.0;0;82.3002;0;1;2;0;1
com.naman14.timber.fragments.PlaylistFragment.SpacesItemDecoration.getItemOffsets(Rect, View, RecyclerView, State);0;0.0;0;1;2.0;84.0;0.0064;14;8;42.0;8;0.2;0;68.934;0;1;6;0;4
com.naman14.timber.fragments.QueueFragment.onCreateView(LayoutInflater, ViewGroup, Bundle);0;0.6923;13;4;13.2353;3394.3785;0.0753;50;35;256.4642;18;0.1429;0;55.755;0;1;12;0;3
com.naman14.timber.fragments.QueueFragment.onMetaChanged();1;1.0;1;0;3.75;84.2206;0.0064;8;7;22.4588;4;1.0;0;77.3738;0;2;1;0;0
com.naman14.timber.fragments.QueueFragment.onPlaylistChanged();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;2;0.0;0;91.3255;0;1;0;0;0
com.naman14.timber.fragments.QueueFragment.onViewCreated(View, Bundle);1;0.8;5;0;6.6;501.6;0.021;19;16;76.0;9;0.0;0;65.9215;1;2;2;0;2
com.naman14.timber.fragments.QueueFragment.restartLoader();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;2;0.0;0;91.3255;0;1;0;0;0
com.naman14.timber.fragments.QueueFragment.loadQueueSongs.doInBackground(String[]);0;1.0;2;1;2.5;56.1471;0.0049;8;7;22.4588;5;0.0;0;75.353;0;1;1;0;1
com.naman14.timber.fragments.QueueFragment.loadQueueSongs.onPostExecute(String);0;0.5385;13;3;26.3636;6791.7528;0.1195;52;31;257.6182;21;0.0;0;54.2828;2;1;7;0;N/A
com.naman14.timber.fragments.QueueFragment.loadQueueSongs.onPreExecute();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;0
com.naman14.timber.fragments.SettingsFragment.invalidateSettings();0;0.8;5;0;27.3438;16261.0075;0.2139;111;41;594.6883;59;1.0;0;41.9486;2;1;2;0;N/A
com.naman14.timber.fragments.SettingsFragment.onCreate(Bundle);0;0.5556;7;2;6.4286;966.9476;0.0326;32;26;150.4141;15;0.8462;0;59.1078;0;1;14;0;1
com.naman14.timber.fragments.SettingsFragment.onSharedPreferenceChanged(SharedPreferences, String);0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;4;0.0;0;84.7589;0;1;0;0;2
com.naman14.timber.fragments.SettingsFragment.onViewCreated(View, Bundle);0;0.6667;2;0;4.0;126.797;0.0084;10;9;31.6993;6;1.0;0;72.5829;0;1;3;0;2
